"TOA5","LSPS Weather","CR800","31766","CR800.Std.27","CPU:EvapTransWxStation_revB.CR8","24097","Hour"
"TIMESTAMP","RECORD","BattV_Min","AirTF_Min","AirTF_Max","AirTF_Avg","RH_Min","RH_Max","SlrkW_Avg","SlrMJ_Tot","WS_mph_Avg","WS_mph_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","Rain_in_Tot"
"TS","RN","Volts","Deg F","Deg F","Deg F","%","%","kW/m^2","MJ/m^2","miles/Hour","miles/Hour","Deg","Deg","inch"
"","","Min","Min","Max","Avg","Min","Max","Avg","Tot","Avg","WVc","WVc","WVc","Tot"
"2015-04-28 20:00:00",6750,12.17,56.76,58.35,57.5,77.26,81.4,0.015,0.05226521,2.025,2.025,318.1,30.99,0
"2015-04-28 21:00:00",6751,12.14,56.17,57.13,56.6,79.63,82.9,0,0.001407732,1.671,1.671,322.7,32.2,0
"2015-04-28 22:00:00",6752,12.12,55.56,56.47,55.96,80.5,83.6,0,0.0001251418,1.395,1.395,319.1,26.65,0
"2015-04-28 23:00:00",6753,12.1,52.66,55.87,54.47,80,88.4,0,0.0003290019,0.646,0.646,325.7,23.24,0
"2015-04-28 24:00:00",6754,12.09,51.52,52.96,52.07,88.2,90.9,0,0.000209925,1.177,1.177,313.5,17.36,0
"2015-04-29 01:00:00",6755,12.07,51.03,51.95,51.41,90.5,92.2,0,0.0001716231,2.576,2.576,311.8,23.69,0
"2015-04-29 02:00:00",6756,12.07,51.46,52.49,51.99,90.2,91.6,0,0.0001615268,2.51,2.51,310.3,21.8,0
"2015-04-29 03:00:00",6757,12.05,52.07,52.86,52.59,89,90.5,0,0.000164529,2.533,2.533,311.2,23.66,0
"2015-04-29 04:00:00",6758,12.05,50.79,52.73,51.65,89.2,93.7,0,0.0002008608,2.511,2.511,311.9,19.86,0
"2015-04-29 05:00:00",6759,12.03,50,51.16,50.48,93.4,94.9,0,9.590682E-005,1.521,1.521,309.8,16.38,0
"2015-04-29 06:00:00",6760,12.03,49.09,50.36,49.71,94.2,95,0,0.0001625384,1.183,1.183,305.7,15.37,0
"2015-04-29 07:00:00",6761,12.01,48.48,49.45,48.83,94.6,96.1,0.003,0.01087657,0.457,0.457,285.2,12.95,0
"2015-04-29 08:00:00",6762,12.02,48.61,51.7,49.94,90.2,95.9,0.081,0.2916583,1.691,1.691,300.5,20.39,0
"2015-04-29 09:00:00",6763,12.23,51.46,56.61,54.04,75.9,90.9,0.313,1.12667,3.23,3.23,306.2,24.94,0
"2015-04-29 10:00:00",6764,12.98,56.31,61.62,59.1,61.62,79.72,0.528,1.902584,3.3,3.3,306.8,28.25,0
"2015-04-29 11:00:00",6765,13.12,61.2,66.89,64.65,49.22,72.39,0.715,2.57452,2.458,2.458,327,36.45,0
"2015-04-29 12:00:00",6766,13.07,65.49,70.04,67.63,43.04,58.94,0.856,3.082569,3.586,3.586,330.7,43.56,0
"2015-04-29 13:00:00",6767,12.91,68.79,71.83,70.6,39.97,54.45,0.898,3.231533,3.331,3.331,326.8,40.79,0
"2015-04-29 14:00:00",6768,12.94,68.91,73.77,71.54,37.79,53.52,0.913,3.288275,3.796,3.796,323.5,38.43,0
"2015-04-29 15:00:00",6769,12.86,70.43,73.95,72.02,37.39,51.19,0.645,2.320426,3.342,3.342,322,35.33,0
"2015-04-29 16:00:00",6770,12.9,71.4,75.77,73.78,33.88,47.88,0.759,2.732453,3.873,3.873,333.5,44.73,0
"2015-04-29 17:00:00",6771,12.96,71.82,75.89,74.37,33.81,49.1,0.72,2.590947,3.426,3.426,330.6,39.12,0
"2015-04-29 18:00:00",6772,12.82,73.1,75.95,74.61,34.35,45.18,0.488,1.757731,2.501,2.501,329.3,36,0
"2015-04-29 19:00:00",6773,12.64,71.64,73.89,72.9,35.8,44.91,0.269,0.9688532,2.733,2.733,316.5,33.02,0
"2015-04-29 20:00:00",6774,12.47,66.7,71.83,69.66,40.63,58.33,0.062,0.2230635,0.517,0.517,313.4,12.66,0
"2015-04-29 21:00:00",6775,12.42,60.71,66.88,63.16,55.16,79.62,0.001,0.003252179,0,0,0,0,0
"2015-04-29 22:00:00",6776,12.38,58.89,61.01,59.96,72.56,83.2,0,0.0004197178,0,0,0,0,0
"2015-04-29 23:00:00",6777,12.35,56.85,59.26,57.6,81.9,88.8,0,0.0002856009,0,0,0,0,0
"2015-04-29 24:00:00",6778,12.31,54.79,57.15,55.77,85.3,89.5,0,0.0002623945,0,0,0,0,0
"2015-04-30 01:00:00",6779,12.28,53.4,55.52,54.33,87.5,92.9,0,0.0003491986,0.032,0.032,283.4,5.966,0
"2015-04-30 02:00:00",6780,12.27,52.37,53.71,53.19,92.5,94.7,0,0.0003472353,0,0,0,0,0
"2015-04-30 03:00:00",6781,12.25,51.89,52.92,52.41,94.4,95.9,0,0.0003402178,0,0,0,0,0
"2015-04-30 04:00:00",6782,12.2,51.4,52.37,51.83,95.3,96.4,0,0.0002533972,0,0,0,0,0
"2015-04-30 05:00:00",6783,12.23,50.97,52.01,51.43,95.5,96.6,0,0.0002362349,0.027,0.027,220.2,6.999,0
"2015-04-30 06:00:00",6784,12.21,50.3,51.58,51.08,95,96.3,0,0.0002735883,0.041,0.041,196,0.03,0
"2015-04-30 07:00:00",6785,12.2,50.06,51.46,50.81,95.2,96.4,0.003,0.0120632,0.022,0.022,196.9,0.76,0
"2015-04-30 08:00:00",6786,12.2,51.09,57.05,53.73,82.7,95.9,0.089,0.3212652,0.053,0.053,265.2,3.282,0
"2015-04-30 09:00:00",6787,12.37,56.87,63.94,60.45,64.4,83.7,0.316,1.138181,0.808,0.808,270.9,12.65,0
"2015-04-30 10:00:00",6788,13.1,63.7,68.78,66.36,56.95,72.13,0.536,1.928268,1.737,1.737,272,28.26,0
"2015-04-30 11:00:00",6789,13.09,68.17,72.52,70.22,49.04,64.31,0.723,2.601313,2.599,2.599,249.4,34.41,0
"2015-04-30 12:00:00",6790,13.05,72.04,76.38,74.57,29.12,57.21,0.874,3.145718,2.38,2.38,260.2,33.21,0
"2015-04-30 13:00:00",6791,13.02,75.1,77.89,76.53,28.75,40.39,0.954,3.434521,1.883,1.883,135.2,60.66,0
"2015-04-30 14:00:00",6792,13.03,76.32,78.26,77.31,28.68,41.74,0.977,3.517749,2.286,2.286,250.4,71.63,0
"2015-04-30 15:00:00",6793,13.03,77.04,79.11,77.97,28.61,39.58,0.942,3.392218,2.635,2.635,214.1,52.19,0
"2015-04-30 16:00:00",6794,13.01,77.71,79.66,78.64,28.01,39.62,0.807,2.906861,2.074,2.074,232.6,52.07,0
"2015-04-30 17:00:00",6795,13.01,77.96,80,78.77,28.61,39.41,0.682,2.456124,1.753,1.753,211,48.25,0
"2015-04-30 18:00:00",6796,13,77.53,79.84,78.83,29.96,39.85,0.472,1.698435,0.984,0.984,26.93,60.35,0
"2015-04-30 19:00:00",6797,12.62,75.4,78.93,77.69,31.52,46.16,0.243,0.8741074,0.726,0.726,136.1,43.53,0
"2015-04-30 20:00:00",6798,12.48,70.45,75.59,73.03,43.8,64.62,0.048,0.1719543,0.095,0.095,202,1.419,0
"2015-04-30 21:00:00",6799,12.43,65.55,70.7,67.19,59.07,74.77,0.001,0.0035891,0,0,0,0,0
"2015-04-30 22:00:00",6800,12.39,62.05,65.92,63.61,71.71,86.2,0,0.0003045951,0,0,0,0,0
"2015-04-30 23:00:00",6801,12.35,60.41,62.29,61.08,84.9,89.8,0,0.000232044,0.004,0.004,40.06,0.001,0
"2015-04-30 24:00:00",6802,12.33,58.83,60.96,59.7,87.8,93,0,0.0002159398,0,0,0,0,0
"2015-05-01 01:00:00",6803,12.31,57.75,59.14,58.45,92.9,94.2,0,0.0002926693,0,0,0,0,0
"2015-05-01 02:00:00",6804,12.29,56.79,58,57.39,93.4,95.5,0,0.000295698,0,0,0,0,0
"2015-05-01 03:00:00",6805,12.27,55.88,57.28,56.61,95,95.8,0,0.0002926704,0.034,0.034,206.7,0.18,0
"2015-05-01 04:00:00",6806,12.24,55.34,56.31,55.81,93.6,95.5,0,0.0002058785,0,0,0,0,0
"2015-05-01 05:00:00",6807,12.23,55.34,56.55,55.82,92.7,94.5,0,0.0002482681,0.017,0.017,195.7,0.654,0
"2015-05-01 06:00:00",6808,12.21,54.48,55.82,55.04,93.6,96,0,0.0002553384,0,0,0,0,0
"2015-05-01 07:00:00",6809,12.2,53.88,54.85,54.31,95.5,96.2,0.003,0.01205386,0,0,0,0,0
"2015-05-01 08:00:00",6810,12.23,53.82,59.89,56.99,80.2,96.3,0.069,0.2473752,0,0,0,0,0
"2015-05-01 09:00:00",6811,12.32,59.59,65.88,62.84,65.95,83.3,0.255,0.9181024,0.48,0.48,199.4,9.22,0
"2015-05-01 10:00:00",6812,12.99,65.64,71.09,68.13,56.45,74.52,0.487,1.75194,1.769,1.769,250.8,33.25,0
"2015-05-01 11:00:00",6813,13.06,70.53,74.26,72.3,49.34,62.01,0.696,2.50489,2.104,2.104,250.9,33.45,0
"2015-05-01 12:00:00",6814,13.02,73.65,77.89,75.65,41.91,56.69,0.841,3.028589,2.208,2.208,209.2,40.57,0
"2015-05-01 13:00:00",6815,12.88,75.71,78.26,77.23,37.02,51.43,0.739,2.661255,1.596,1.596,187.7,72.44,0
"2015-05-01 14:00:00",6816,13.01,77.17,79.66,78.08,37.66,49.43,0.608,2.19037,1.312,1.312,155.4,51.24,0
"2015-05-01 15:00:00",6817,13,79.23,82.7,80.8,32.29,46.23,0.953,3.431213,1.359,1.359,286,54.34,0
"2015-05-01 16:00:00",6818,12.98,79.62,83.4,81.4,31.88,45.71,0.926,3.333149,2.41,2.41,53.94,56.22,0
"2015-05-01 17:00:00",6819,12.92,78.48,81.8,80.3,33.23,45.37,0.623,2.244242,2.447,2.447,82.7,58.64,0
"2015-05-01 18:00:00",6820,12.67,78.01,81.8,79.79,33.71,42.95,0.353,1.270126,1.948,1.948,67.5,35.56,0
"2015-05-01 19:00:00",6821,12.6,77.96,80.6,79.06,34.86,44.2,0.194,0.6977592,1.868,1.868,114.8,43.89,0
"2015-05-01 20:00:00",6822,12.47,74.01,78.56,76.44,41.47,56.59,0.06,0.2156616,0.496,0.496,151.4,16.78,0
"2015-05-01 21:00:00",6823,12.43,66.7,74.19,69.78,56.49,77.6,0.001,0.003471809,0.012,0.012,200.9,0.06,0
"2015-05-01 22:00:00",6824,12.39,64.46,67.01,65.56,73.9,81.6,0,0.0002188449,0,0,0,0,0
"2015-05-01 23:00:00",6825,12.36,62.54,64.95,63.43,76.91,86.7,0,0.0002219287,0,0,0,0,0
"2015-05-01 24:00:00",6826,12.33,62.05,68.31,65.36,63.04,86.6,0,0.0001785693,1.024,1.024,156.7,12.77,0
"2015-05-02 01:00:00",6827,12.31,59.93,62.41,61.07,82.2,90.4,0,0.000395486,0,0,0,0,0
"2015-05-02 02:00:00",6828,12.29,58.84,60.35,59.48,90.3,92.5,0,0.0002633679,0.043,0.043,199.6,0.546,0
"2015-05-02 03:00:00",6829,12.27,58.96,62.97,61.76,74.53,92,0,0.0001967919,0.975,0.975,194.8,11.06,0
"2015-05-02 04:00:00",6830,12.23,57.51,61.44,58.86,82.2,93.2,0,0.0003077922,0,0,0,0,0
"2015-05-02 05:00:00",6831,12.22,56.55,58,57.28,92.7,93.9,0,0.0002613848,0,0,0,0,0
"2015-05-02 06:00:00",6832,12.21,56.36,57.09,56.72,93.8,94.6,0,0.0002734954,0,0,0,0,0
"2015-05-02 07:00:00",6833,12.19,55.88,56.67,56.26,93.8,95,0.004,0.01323577,0.004,0.004,163.9,0,0
"2015-05-02 08:00:00",6834,12.21,56.25,63.77,59.29,74.87,94.2,0.088,0.3180368,0.008,0.008,191.7,0.59,0
"2015-05-02 09:00:00",6835,12.35,63.4,68.36,66.07,64.76,76.12,0.307,1.103714,0.374,0.374,237.2,16.85,0
"2015-05-02 10:00:00",6836,13.04,67.93,73.32,70.78,51.75,69.58,0.522,1.877409,1.367,1.367,267.5,29.22,0
"2015-05-02 11:00:00",6837,13.05,72.77,76.62,74.66,44.78,59.14,0.704,2.535752,2.146,2.146,247.2,42.01,0
"2015-05-02 12:00:00",6838,13.02,75.16,78.44,76.7,41.84,53.28,0.841,3.027283,2.803,2.803,199.7,34.26,0
"2015-05-02 13:00:00",6839,12.93,77.17,79.66,78.51,37.22,51.63,0.857,3.08676,3.599,3.599,196.1,42.03,0
"2015-05-02 14:00:00",6840,12.97,76.92,81.1,78.89,33.54,47.92,0.692,2.492028,3.174,3.174,202,36.92,0
"2015-05-02 15:00:00",6841,13.01,77.89,81.2,79.99,33,43.56,0.797,2.870055,4.013,4.013,185.8,36.75,0
"2015-05-02 16:00:00",6842,13,79.17,82.3,81.3,30.77,42.72,0.883,3.178082,4.775,4.775,171.3,32.48,0
"2015-05-02 17:00:00",6843,12.99,80.6,82.3,81.5,32.83,43.02,0.758,2.729445,5.042,5.042,185.3,29.53,0
"2015-05-02 18:00:00",6844,13,80.1,82,80.8,34.05,43.16,0.494,1.778643,4.489,4.489,182.7,27.82,0
"2015-05-02 19:00:00",6845,12.66,77.47,80.6,78.83,37.66,47.07,0.214,0.7715336,3.737,3.737,172.1,23.21,0
"2015-05-02 20:00:00",6846,12.49,74.49,78.38,76.66,41.98,51.43,0.063,0.2251536,1.915,1.915,166.5,17.81,0
"2015-05-02 21:00:00",6847,12.44,69.49,74.86,71.47,50.58,66.03,0.001,0.003509993,0.015,0.015,177.4,1.787,0
"2015-05-02 22:00:00",6848,12.41,69.57,70.9,70.3,58.3,63.36,0,0.0001684105,1.515,1.515,169.1,16.56,0
"2015-05-02 23:00:00",6849,12.39,68.17,69.87,69.08,59.15,62.63,0,0.0002601993,2.896,2.896,169.9,21.19,0
"2015-05-02 24:00:00",6850,12.37,65.62,68.47,67.24,61.58,68.8,0,0.0003570176,3.058,3.058,177.2,22.85,0
"2015-05-03 01:00:00",6851,12.34,63.44,65.98,64.75,68.03,74.89,0,0.0003782423,1.904,1.904,181,18.69,0
"2015-05-03 02:00:00",6852,12.32,61.93,63.87,62.75,74.62,79.79,0,0.0003621814,0.993,0.993,171.7,15.38,0
"2015-05-03 03:00:00",6853,12.29,59.56,62.17,61.29,79.59,85.6,0,0.0004267926,0.505,0.505,165.9,9.58,0
"2015-05-03 04:00:00",6854,12.26,57.15,59.93,58.18,85.6,93,0,0.000350171,0,0,0,0,0
"2015-05-03 05:00:00",6855,12.23,56.43,57.57,56.94,92.9,95.3,0,0.0003138637,0.008,0.008,196.7,0.009,0
"2015-05-03 06:00:00",6856,12.21,55.4,57.16,56.38,93.2,94.9,0,0.0002119337,0,0,0,0,0
"2015-05-03 07:00:00",6857,12.18,54.36,55.7,54.9,94.1,95.8,0.004,0.01424764,0,0,0,0,0
"2015-05-03 08:00:00",6858,12.19,54.91,63.34,58.73,80.8,96,0.097,0.3506602,0.231,0.231,157.4,6.238,0
"2015-05-03 09:00:00",6859,12.35,62.98,68.78,66.2,67.46,81.5,0.323,1.163741,2.994,2.994,159.4,20.56,0
"2015-05-03 10:00:00",6860,13.1,68.48,72.16,70.36,60.39,70.77,0.535,1.925654,3.94,3.94,178,30.74,0
"2015-05-03 11:00:00",6861,12.9,71.86,74.32,72.8,58.16,65.6,0.693,2.494113,4.657,4.657,188.7,32.47,0
"2015-05-03 12:00:00",6862,12.93,73.04,76.92,74.68,52.37,64.52,0.731,2.632655,4.876,4.876,179.4,30.64,0
"2015-05-03 13:00:00",6863,13,75.1,77.83,76.28,50.38,61.62,0.641,2.307319,4.375,4.375,189.2,28.24,0
"2015-05-03 14:00:00",6864,13.04,76.13,79.9,78.13,43.43,57.9,0.726,2.612983,5.069,5.069,183.7,31.2,0
"2015-05-03 15:00:00",6865,13.02,78.26,81.7,80,36.14,50.95,0.837,3.014848,5.557,5.557,166.2,28.45,0
"2015-05-03 16:00:00",6866,13,80.6,82.8,81.7,36.44,45.28,0.817,2.940205,5.155,5.155,170.5,34.08,0
"2015-05-03 17:00:00",6867,12.8,79.47,82.8,81.1,38.47,50.41,0.447,1.607431,4.571,4.571,167.8,28.65,0
"2015-05-03 18:00:00",6868,12.82,79.66,82.1,81,43.33,51.12,0.384,1.384071,5.331,5.331,169.5,25.22,0
"2015-05-03 19:00:00",6869,12.65,78.99,81.3,80,45.35,50.21,0.179,0.6442421,4.339,4.339,161.8,22.61,0
"2015-05-03 20:00:00",6870,12.52,76.13,79.72,78.32,45.82,53.28,0.073,0.2632157,2.885,2.885,164.2,19.26,0
"2015-05-03 21:00:00",6871,12.46,73.74,76.44,74.92,52.57,57.55,0.001,0.004164059,2.311,2.311,161.3,16.37,0
"2015-05-03 22:00:00",6872,12.43,73.01,74.47,73.8,56.23,65.65,0,0.0001986118,4.759,4.759,156.9,20.69,0
"2015-05-03 23:00:00",6873,12.41,70.83,73.38,72.05,65.45,72.17,0,0.0002187884,5.931,5.931,157.7,20.78,0
"2015-05-03 24:00:00",6874,12.39,69.38,71.19,70.18,72.07,75.42,0,0.0002813675,4.835,4.835,161.8,22.72,0
"2015-05-04 01:00:00",6875,12.37,67.62,69.69,68.55,75.35,80.5,0,0.000332813,3.742,3.742,165.6,21.28,0
"2015-05-04 02:00:00",6876,12.34,66.04,67.92,66.86,80.3,84.7,0,0.000332813,2.128,2.128,172,20.87,0
"2015-05-04 03:00:00",6877,12.31,66.1,66.83,66.51,82.7,84.5,0,0.0002259177,3.068,3.068,164.8,21.42,0
"2015-05-04 04:00:00",6878,12.28,65.68,66.65,66.16,82.9,84.3,0,0.0002471219,2.699,2.699,159.7,17.65,0
"2015-05-04 05:00:00",6879,12.26,64.96,66.11,65.47,83.8,86.1,0,0.000317759,1.998,1.998,154.3,13.93,0
"2015-05-04 06:00:00",6880,12.24,63.99,65.33,64.74,85.8,88.9,0,0.0002663345,1.264,1.264,152.4,12.53,0
"2015-05-04 07:00:00",6881,12.22,63.45,64.42,63.79,88.6,90.9,0.004,0.01345525,1.939,1.939,151.9,14.78,0
"2015-05-04 08:00:00",6882,12.24,63.63,67.02,65.11,84.3,90.4,0.061,0.2178172,2.338,2.338,148.5,15.56,0
"2015-05-04 09:00:00",6883,12.33,66.66,71.5,69.37,73.39,84.9,0.325,1.169465,3.387,3.387,141.2,19.14,0
"2015-05-04 10:00:00",6884,12.96,71.13,76.81,73.93,62.03,75.78,0.535,1.926972,4.694,4.694,157.4,26.43,0
"2015-05-04 11:00:00",6885,12.91,75.04,78.26,76.28,56.28,67.49,0.539,1.941263,5.421,5.421,156.5,26.97,0
"2015-05-04 12:00:00",6886,12.9,76.32,80.3,78.34,46.7,61.68,0.703,2.532073,4.995,4.995,150.6,28.35,0
"2015-05-04 13:00:00",6887,13,77.65,81.8,80.3,44.61,55.07,0.921,3.315261,5.438,5.438,127,33.32,0
"2015-05-04 14:00:00",6888,13,78.68,82.6,80.7,42.11,57.7,0.744,2.67789,4.847,4.847,135.4,30.83,0
"2015-05-04 15:00:00",6889,12.96,79.11,82.9,81.1,39.31,51.9,0.72,2.591655,5.115,5.115,130.7,33.92,0
"2015-05-04 16:00:00",6890,12.99,81.1,83.5,82.6,39.01,48.96,0.802,2.886193,5.213,5.213,123.4,32.02,0
"2015-05-04 17:00:00",6891,12.9,80.6,83.4,82.5,37.28,47.27,0.632,2.274357,5.505,5.505,121.1,30.9,0
"2015-05-04 18:00:00",6892,12.81,81.5,83.4,82.4,36.81,44.14,0.446,1.606562,4.782,4.782,138.4,25.75,0
"2015-05-04 19:00:00",6893,12.67,80.4,82.7,81.3,36.78,46.87,0.255,0.9162543,5.074,5.074,132.4,26.17,0
"2015-05-04 20:00:00",6894,12.49,76.92,81,79.09,39.21,48.69,0.062,0.2224393,3.617,3.617,125.5,25.8,0
"2015-05-04 21:00:00",6895,12.45,74.58,77.29,75.69,43.56,51.4,0.001,0.002262845,3.668,3.668,138.2,20.99,0
"2015-05-04 22:00:00",6896,12.43,72.71,74.88,73.84,47.26,52.59,0,0.0001320717,4.89,4.89,151.8,19.61,0
"2015-05-04 23:00:00",6897,12.42,70.58,73.07,71.9,52.22,59.27,0,0.0001028464,5.357,5.357,151.5,19.49,0
"2015-05-04 24:00:00",6898,12.39,67.56,70.95,69.07,58.94,67.29,0,0.0001633794,3.028,3.028,166.3,22.38,0
"2015-05-05 01:00:00",6899,12.35,66.59,67.87,67.11,67.05,74.07,0,5.849469E-005,2.828,2.828,158.5,18.03,0
"2015-05-05 02:00:00",6900,12.33,65.98,67.56,66.56,73.46,79.51,0,4.639327E-005,3.013,3.013,148.7,16.01,0
"2015-05-05 03:00:00",6901,12.3,65.01,66.41,65.88,79.27,84.7,0,4.841914E-005,2.637,2.637,146.4,17.31,0
"2015-05-05 04:00:00",6902,12.27,62.96,65.44,64.12,83.7,89.2,0,0.0001099618,2.38,2.38,109.1,29.2,0
"2015-05-05 05:00:00",6903,12.26,62.72,63.93,63.42,88.6,91,0,0.0001150107,4.078,4.078,77.94,13.63,0
"2015-05-05 06:00:00",6904,12.24,63.39,64.11,63.72,90.3,93.3,0,6.053198E-005,2.382,2.382,119.8,23.86,0
"2015-05-05 07:00:00",6905,12.22,63.75,64.85,64.2,92.2,93.8,0.006,0.02317063,1.92,1.92,116.7,32.03,0
"2015-05-05 08:00:00",6906,12.24,64.18,66.71,65.41,92.1,93.8,0.055,0.1984656,2.674,2.674,91,19.32,0
"2015-05-05 09:00:00",6907,12.28,66.47,71.33,68.61,84.1,93.4,0.19,0.685413,3.857,3.857,140.3,21.94,0
"2015-05-05 10:00:00",6908,12.82,71.15,74.1,72.59,78.11,85.9,0.285,1.024906,5.957,5.957,147.6,21.54,0
"2015-05-05 11:00:00",6909,12.9,73.86,78.2,76.41,65.26,79.26,0.49,1.76263,6.881,6.881,152.6,24.32,0
"2015-05-05 12:00:00",6910,12.87,76.92,81.1,78.7,59.76,69.31,0.588,2.117549,7.1,7.1,155.4,24.32,0
"2015-05-05 13:00:00",6911,13,80.5,82.7,81.5,50.65,64.42,0.675,2.42921,9.34,9.34,164.9,24.46,0
"2015-05-05 14:00:00",6912,12.99,81.2,83.8,82.5,50.28,57.2,0.696,2.505124,8.59,8.59,175.5,26.34,0
"2015-05-05 15:00:00",6913,13,80.5,83.9,81.9,50.95,63.3,0.467,1.681287,7.376,7.376,159.7,25.92,0
"2015-05-05 16:00:00",6914,13,80.6,84.2,82.5,50.04,59.22,0.589,2.120161,8.1,8.1,167.7,25.35,0
"2015-05-05 17:00:00",6915,12.97,79.78,84,81.6,52.17,60.87,0.489,1.759063,9.46,9.46,161.7,22.93,0
"2015-05-05 18:00:00",6916,13.01,75.77,82.6,79.58,52,77.88,0.434,1.563756,8.71,8.71,146.9,32.38,0
"2015-05-05 19:00:00",6917,12.56,74.68,75.77,75.18,75.05,86.7,0.085,0.3060491,4.464,4.464,112.8,28.08,0
"2015-05-05 20:00:00",6918,12.47,75.04,76.26,75.62,77.68,85,0.024,0.08798204,5.142,5.142,137.6,20.77,0
"2015-05-05 21:00:00",6919,12.43,74.02,75.71,74.82,76.06,83.8,0,0.001255136,4.583,4.583,138.3,24.5,0
"2015-05-05 22:00:00",6920,12.43,73.78,75.01,74.53,75,82.8,0,0.0001965956,7.241,7.241,152.3,21.55,0
"2015-05-05 23:00:00",6921,12.41,73.68,75.07,74.43,75.07,77.3,0,0.0001693746,7.231,7.231,158.9,21.31,0
"2015-05-05 24:00:00",6922,12.41,71.13,74.1,72.16,77.16,88.4,0,0.0001603023,7.711,7.711,154.5,23.07,0.01
"2015-05-06 01:00:00",6923,12.37,70.89,71.92,71.5,84.7,89.5,0,8.168394E-005,5.418,5.418,148.1,27.35,0.01
"2015-05-06 02:00:00",6924,12.35,70.16,71.56,70.94,85.6,91.2,0,3.126419E-005,4.37,4.37,149,23.13,0.02
"2015-05-06 03:00:00",6925,12.32,69.62,70.47,69.97,90.7,94.2,0,6.353703E-005,2.974,2.974,127.4,33.54,0.04
"2015-05-06 04:00:00",6926,12.3,69.44,69.99,69.72,93.2,94.7,0,7.05967E-005,3.739,3.739,81.7,27.98,0
"2015-05-06 05:00:00",6927,12.28,69.14,69.87,69.56,93.5,95.1,0,3.832392E-005,2.593,2.593,64.25,17.82,0.01
"2015-05-06 06:00:00",6928,12.26,68.84,69.75,69.21,94.7,95.4,0,5.446031E-005,5.265,5.265,81.6,14.88,0.03
"2015-05-06 07:00:00",6929,12.24,67.14,69.38,68.91,95.1,96.6,0,0.0004255973,2.632,2.632,49.21,82.4,0.04
"2015-05-06 08:00:00",6930,12.22,66.34,67.56,66.8,91.8,96.7,0.016,0.05602756,2.921,2.921,183,36.33,0.05
"2015-05-06 09:00:00",6931,12.25,67.01,68.35,67.75,91,96.2,0.043,0.1543214,2.707,2.707,185.1,30.99,0.03
"2015-05-06 10:00:00",6932,12.28,66.59,68.35,67.39,87.5,95.4,0.133,0.4788736,6.409,6.409,172.7,23.31,0.01
"2015-05-06 11:00:00",6933,12.63,66.83,74.78,69.75,75.89,92,0.425,1.53054,5.299,5.299,169.1,25.08,0
"2015-05-06 12:00:00",6934,13.03,74.23,78.02,75.69,69.21,83.6,0.783,2.819381,5.355,5.355,155.3,25.54,0
"2015-05-06 13:00:00",6935,13,76.98,80.5,79.12,65.26,74.3,0.885,3.187248,6.324,6.324,156.9,25.96,0
"2015-05-06 14:00:00",6936,13,79.29,82.4,80.5,63.03,72.68,0.682,2.456514,6.093,6.093,155.2,26.78,0
"2015-05-06 15:00:00",6937,12.95,80.4,84.1,82,59.83,69.85,0.599,2.157951,5.269,5.269,159.5,25.47,0
"2015-05-06 16:00:00",6938,12.98,82.9,84.6,83.7,58.63,66.86,0.734,2.64416,6.121,6.121,164,26.87,0
"2015-05-06 17:00:00",6939,12.98,82.5,85.1,83.9,58.29,69.6,0.517,1.859408,5.504,5.504,159.7,27.18,0
"2015-05-06 18:00:00",6940,12.72,80.4,83.6,81.4,65.45,75.08,0.302,1.086735,5.213,5.213,134,23.85,0
"2015-05-06 19:00:00",6941,12.62,79.11,82.1,80.9,68.43,77.85,0.175,0.6293347,5.394,5.394,136.6,21.38,0
"2015-05-06 20:00:00",6942,12.5,77.47,79.78,78.73,72.82,81.3,0.033,0.1205673,4.958,4.958,138.2,22.29,0
"2015-05-06 21:00:00",6943,12.46,76.01,77.83,76.8,78.05,85.2,0.001,0.002625657,4.274,4.274,143.9,19.88,0
"2015-05-06 22:00:00",6944,12.44,75.83,77.05,76.42,75.89,85.3,0,0.0001139086,4.479,4.479,150.6,21.55,0
"2015-05-06 23:00:00",6945,12.43,74.63,76.62,75.7,76.13,82,0,0.0002288483,6.014,6.014,154.7,20.28,0
"2015-05-06 24:00:00",6946,12.41,73.07,75.05,73.98,81.2,86.8,0,0.0002278492,5.346,5.346,154.5,21.89,0
"2015-05-07 01:00:00",6947,12.38,72.65,73.38,73.06,86.4,88.2,0,0.0001955874,4.769,4.769,151.9,21.3,0
"2015-05-07 02:00:00",6948,12.36,72.04,73.19,72.62,87.8,90.2,0,0.0002822912,4.74,4.74,148.7,19.69,0
"2015-05-07 03:00:00",6949,12.34,71.55,72.53,72.04,89.9,91.8,0,0.0002601258,4.219,4.219,150.9,21.96,0
"2015-05-07 04:00:00",6950,12.31,71.62,72.34,72.07,90.6,91.5,0,0.0002248575,3.627,3.627,164.5,23.79,0
"2015-05-07 05:00:00",6951,12.29,71.49,72.47,72,91.1,93.9,0,0.0002712341,3.206,3.206,126,35.74,0
"2015-05-07 06:00:00",6952,12.26,71.07,71.74,71.37,92.7,94.7,0,0.0002187907,3.032,3.032,129.6,28.23,0
"2015-05-07 07:00:00",6953,12.24,71.31,71.92,71.64,93.1,94.2,0.002,0.008005109,3.432,3.432,145.5,18.27,0
"2015-05-07 08:00:00",6954,12.26,71.68,73.44,72.47,89.9,93.3,0.044,0.1579332,3.302,3.302,146.8,18.52,0
